strategies,round
9.290000000000001,82.0
9.290000000000001,82.0
9.290000000000001,82.0
9.290000000000001,82.0
9.290000000000001,82.0
9.290000000000001,82.0
9.290000000000001,82.0
9.290000000000001,82.0
9.28,82.0
9.28,82.0
9.28,82.0
9.28,82.0
9.28,82.0
9.28,82.0
9.28,82.0
9.28,82.0
9.28,82.0
9.28,83.0
9.28,83.0
9.28,83.0
9.28,83.0
9.28,83.0
9.28,83.0
9.28,83.0
9.28,83.0
9.28,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,83.0
9.27,84.0
9.27,84.0
9.27,84.0
9.27,84.0
9.27,84.0
9.27,84.0
9.27,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,84.0
9.26,85.0
9.26,85.0
9.26,85.0
9.26,85.0
9.26,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,85.0
9.25,86.0
9.25,86.0
9.25,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,86.0
9.24,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.23,87.0
9.22,87.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.22,88.0
9.21,88.0
9.21,88.0
9.21,88.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.21,89.0
9.200000000000001,89.0
9.200000000000001,89.0
9.200000000000001,89.0
9.200000000000001,89.0
9.200000000000001,89.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.200000000000001,90.0
9.19,90.0
9.19,90.0
9.19,90.0
9.19,90.0
9.19,90.0
9.19,90.0
9.19,90.0
9.19,91.0
9.19,91.0
9.19,91.0
9.19,91.0
9.19,91.0
9.19,91.0
9.19,91.0
9.19,91.0
9.19,91.0
9.19,91.0
9.19,91.0
9.18,91.0
9.18,91.0
9.18,91.0
9.18,91.0
9.18,91.0
9.18,91.0
9.18,91.0
9.18,91.0
9.18,91.0
9.18,92.0
9.18,92.0
9.18,92.0
9.18,92.0
9.18,92.0
9.18,92.0
9.18,92.0
9.18,92.0
9.18,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,92.0
9.17,93.0
9.17,93.0
9.17,93.0
9.17,93.0
9.17,93.0
9.17,93.0
9.17,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,93.0
9.16,94.0
9.16,94.0
9.16,94.0
9.16,94.0
9.16,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,94.0
9.15,95.0
9.15,95.0
9.15,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,95.0
9.14,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.13,96.0
9.120000000000001,96.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.120000000000001,97.0
9.11,97.0
9.11,97.0
9.11,97.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.11,98.0
9.1,98.0
9.1,98.0
9.1,98.0
9.1,98.0
9.1,98.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.1,99.0
9.09,99.0
9.09,99.0
9.09,99.0
9.09,99.0
9.09,99.0
9.09,99.0
9.09,99.0
9.09,100.0
9.09,100.0
9.09,100.0
9.09,100.0
9.09,100.0
9.09,100.0
9.09,100.0
9.09,100.0
9.09,100.0
9.09,100.0
9.09,100.0
9.08,100.0
9.08,100.0
9.08,100.0
9.08,100.0
9.08,100.0
9.08,100.0
9.08,100.0
9.08,100.0
9.08,100.0
9.08,101.0
9.08,101.0
9.08,101.0
9.08,101.0
9.08,101.0
9.08,101.0
9.08,101.0
9.08,101.0
9.08,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,101.0
9.07,102.0
9.07,102.0
9.07,102.0
9.07,102.0
9.07,102.0
9.07,102.0
9.07,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,102.0
9.06,103.0
9.06,103.0
9.06,103.0
9.06,103.0
9.06,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,103.0
9.05,104.0
9.05,104.0
9.05,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,104.0
9.040000000000001,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.03,105.0
9.02,105.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.02,106.0
9.01,106.0
9.01,106.0
9.01,106.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.01,107.0
9.0,107.0
9.0,107.0
9.0,107.0
9.0,107.0
9.0,107.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
9.0,108.0
8.99,108.0
8.99,108.0
8.99,108.0
8.99,108.0
8.99,108.0
8.99,108.0
8.99,108.0
8.99,109.0
8.99,109.0
8.99,109.0
8.99,109.0
8.99,109.0
8.99,109.0
8.99,109.0
8.99,109.0
8.99,109.0
8.99,109.0
8.99,109.0
8.98,109.0
8.98,109.0
8.98,109.0
8.98,109.0
8.98,109.0
8.98,109.0
8.98,109.0
8.98,109.0
8.98,109.0
8.98,110.0
8.98,110.0
8.98,110.0
8.98,110.0
8.98,110.0
8.98,110.0
8.98,110.0
8.98,110.0
8.98,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,110.0
8.97,111.0
8.97,111.0
8.97,111.0
8.97,111.0
8.97,111.0
8.97,111.0
8.97,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,111.0
8.96,112.0
8.96,112.0
8.96,112.0
8.96,112.0
8.96,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,112.0
8.950000000000001,113.0
8.950000000000001,113.0
8.950000000000001,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,113.0
8.94,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.93,114.0
8.92,114.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.92,115.0
8.91,115.0
8.91,115.0
8.91,115.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.91,116.0
8.9,116.0
8.9,116.0
8.9,116.0
8.9,116.0
8.9,116.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.9,117.0
8.89,117.0
8.89,117.0
8.89,117.0
8.89,117.0
8.89,117.0
8.89,117.0
8.89,117.0
8.89,118.0
8.89,118.0
8.89,118.0
8.89,118.0
8.89,118.0
8.89,118.0
8.89,118.0
8.89,118.0
8.89,118.0
8.89,118.0
8.89,118.0
8.88,118.0
8.88,118.0
8.88,118.0
8.88,118.0
8.88,118.0
8.88,118.0
8.88,118.0
8.88,118.0
8.88,118.0
8.88,119.0
8.88,119.0
8.88,119.0
8.88,119.0
8.88,119.0
8.88,119.0
8.88,119.0
8.88,119.0
8.88,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,119.0
8.870000000000001,120.0
8.870000000000001,120.0
8.870000000000001,120.0
8.870000000000001,120.0
8.870000000000001,120.0
8.870000000000001,120.0
8.870000000000001,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,120.0
8.86,121.0
8.86,121.0
8.86,121.0
8.86,121.0
8.86,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,121.0
8.85,122.0
8.85,122.0
8.85,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,122.0
8.84,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.83,123.0
8.82,123.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.82,124.0
8.81,124.0
8.81,124.0
8.81,124.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.81,125.0
8.8,125.0
8.8,125.0
8.8,125.0
8.8,125.0
8.8,125.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.8,126.0
8.790000000000001,126.0
8.790000000000001,126.0
8.790000000000001,126.0
8.790000000000001,126.0
8.790000000000001,126.0
8.790000000000001,126.0
8.790000000000001,126.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.790000000000001,127.0
8.78,127.0
8.78,127.0
8.78,127.0
8.78,127.0
8.78,127.0
8.78,127.0
8.78,127.0
8.78,127.0
8.78,127.0
8.78,128.0
8.78,128.0
8.78,128.0
8.78,128.0
8.78,128.0
8.78,128.0
8.78,128.0
8.78,128.0
8.78,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,128.0
8.77,129.0
8.77,129.0
8.77,129.0
8.77,129.0
8.77,129.0
8.77,129.0
8.77,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,129.0
8.76,130.0
8.76,130.0
8.76,130.0
8.76,130.0
8.76,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,130.0
8.75,131.0
8.75,131.0
8.75,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,131.0
8.74,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.73,132.0
8.72,132.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.72,133.0
8.71,133.0
8.71,133.0
8.71,133.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.71,134.0
8.700000000000001,134.0
8.700000000000001,134.0
8.700000000000001,134.0
8.700000000000001,134.0
8.700000000000001,134.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.700000000000001,135.0
8.69,135.0
8.69,135.0
8.69,135.0
8.69,135.0
8.69,135.0
8.69,135.0
8.69,135.0
8.69,136.0
8.69,136.0
8.69,136.0
8.69,136.0
8.69,136.0
8.69,136.0
8.69,136.0
8.69,136.0
8.69,136.0
8.69,136.0
8.69,136.0
8.68,136.0
8.68,136.0
8.68,136.0
8.68,136.0
8.68,136.0
8.68,136.0
8.68,136.0
8.68,136.0
8.68,136.0
8.68,137.0
8.68,137.0
8.68,137.0
8.68,137.0
8.68,137.0
8.68,137.0
8.68,137.0
8.68,137.0
8.68,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,137.0
8.67,138.0
8.67,138.0
8.67,138.0
8.67,138.0
8.67,138.0
8.67,138.0
8.67,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,138.0
8.66,139.0
8.66,139.0
8.66,139.0
8.66,139.0
8.66,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,139.0
8.65,140.0
8.65,140.0
8.65,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,140.0
8.64,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.63,141.0
8.620000000000001,141.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.620000000000001,142.0
8.61,142.0
8.61,142.0
8.61,142.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.61,143.0
8.6,143.0
8.6,143.0
8.6,143.0
8.6,143.0
8.6,143.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.6,144.0
8.59,144.0
8.59,144.0
8.59,144.0
8.59,144.0
8.59,144.0
8.59,144.0
8.59,144.0
8.59,145.0
8.59,145.0
8.59,145.0
8.59,145.0
8.59,145.0
8.59,145.0
8.59,145.0
8.59,145.0
8.59,145.0
8.59,145.0
8.59,145.0
8.58,145.0
8.58,145.0
8.58,145.0
8.58,145.0
8.58,145.0
8.58,145.0
8.58,145.0
8.58,145.0
8.58,145.0
8.58,146.0
8.58,146.0
8.58,146.0
8.58,146.0
8.58,146.0
8.58,146.0
8.58,146.0
8.58,146.0
8.58,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,146.0
8.57,147.0
8.57,147.0
8.57,147.0
8.57,147.0
8.57,147.0
8.57,147.0
8.57,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,147.0
8.56,148.0
8.56,148.0
8.56,148.0
8.56,148.0
8.56,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,148.0
8.55,149.0
8.55,149.0
8.55,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,149.0
8.540000000000001,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.53,150.0
8.52,150.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.52,151.0
8.51,151.0
8.51,151.0
8.51,151.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.51,152.0
8.5,152.0
8.5,152.0
8.5,152.0
8.5,152.0
8.5,152.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.5,153.0
8.49,153.0
8.49,153.0
8.49,153.0
8.49,153.0
8.49,153.0
8.49,153.0
8.49,153.0
8.49,154.0
8.49,154.0
8.49,154.0
8.49,154.0
8.49,154.0
8.49,154.0
8.49,154.0
8.49,154.0
8.49,154.0
8.49,154.0
8.49,154.0
8.48,154.0
8.48,154.0
8.48,154.0
8.48,154.0
8.48,154.0
8.48,154.0
8.48,154.0
8.48,154.0
8.48,154.0
8.48,155.0
8.48,155.0
8.48,155.0
8.48,155.0
8.48,155.0
8.48,155.0
8.48,155.0
8.48,155.0
8.48,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,155.0
8.47,156.0
8.47,156.0
8.47,156.0
8.47,156.0
8.47,156.0
8.47,156.0
8.47,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,156.0
8.46,157.0
8.46,157.0
8.46,157.0
8.46,157.0
8.46,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,157.0
8.45,158.0
8.45,158.0
8.45,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,158.0
8.44,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.43,159.0
8.42,159.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.42,160.0
8.41,160.0
8.41,160.0
8.41,160.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.41,161.0
8.4,161.0
8.4,161.0
8.4,161.0
8.4,161.0
8.4,161.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.4,162.0
8.39,162.0
8.39,162.0
8.39,162.0
8.39,162.0
8.39,162.0
8.39,162.0
8.39,162.0
8.39,163.0
8.39,163.0
8.39,163.0
8.39,163.0
8.39,163.0
8.39,163.0
8.39,163.0
8.39,163.0
8.39,163.0
8.39,163.0
8.39,163.0
8.38,163.0
8.38,163.0
8.38,163.0
8.38,163.0
8.38,163.0
8.38,163.0
8.38,163.0
8.38,163.0
8.38,163.0
8.38,164.0
8.38,164.0
8.38,164.0
8.38,164.0
8.38,164.0
8.38,164.0
8.38,164.0
8.38,164.0
8.38,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,164.0
8.370000000000001,165.0
